Year,Table,County,Month Prenatal Care Began,Value
2010,12,Orange,7th-9th,166
2008,12,Fulton,Total,632
2012,12,Orleans,7th-9th,20
2010,12,Hamilton,PNC Start Unk,0
2010,12,Onondaga,1st-3rd,4108
2009,12,Essex,7th-9th,6
2010,12,Erie,PNC Start Unk,260
2010,12,New York State,PNC Unknown,4215
2008,12,Suffolk,PNC Unknown,1736
2008,12,New York State,Total,249655
2009,12,Montgomery,7th-9th,52
2011,12,Ontario,None,5
2009,12,Dutchess,None,19
2009,12,Monroe,4th-6th,1459
2008,12,Sullivan,PNC Start Unk,45
2012,12,Rensselaer,Total,1598
2010,12,Otsego,7th-9th,12
2008,12,Fulton,4th-6th,89
2009,12,Genesee,Total,657
2008,12,Schoharie,Total,327
2010,12,Rest of State,7th-9th,4035
2008,12,Herkimer,None,1
2008,12,Chenango,7th-9th,13
2009,12,Genesee,PNC Unknown,6
2012,12,Genesee,4th-6th,127
2009,12,Tompkins,Total,918
2010,12,Rockland,7th-9th,154
2009,12,Ulster,4th-6th,307
2012,12,Herkimer,None,4
2009,12,Schuyler,PNC Unknown,1
2008,12,St Lawrence,None,14
2009,12,Steuben,PNC Unknown,7
2011,12,Orleans,1st-3rd,292
2012,12,New York State,1st-3rd,171805
2011,12,Seneca,Total,399
2010,12,Dutchess,4th-6th,323
2011,12,Chemung,7th-9th,18
2008,12,Oneida,4th-6th,647
2009,12,Nassau,1st-3rd,11682
2010,12,Wayne,Total,968
2008,12,Sullivan,PNC Unknown,14
2009,12,Montgomery,PNC Start Unk,37
2010,12,Chemung,4th-6th,147
2011,12,Washington,1st-3rd,371
2010,12,Westchester,PNC Start Unk,1512
2009,12,Nassau,Total,14683
2012,12,Chenango,7th-9th,13
2012,12,Cayuga,None,3
2012,12,Niagara,PNC Unknown,61
2008,12,Herkimer,4th-6th,142
2008,12,Kings,None,540
2011,12,Hamilton,PNC Unknown,0
2009,12,Essex,4th-6th,82
2009,12,Queens,4th-6th,6055
2010,12,Suffolk,4th-6th,3299
2012,12,Queens,1st-3rd,21441
2011,12,Oswego,Total,1348
2008,12,Monroe,Total,8707
2009,12,Orange,None,28
2008,12,Onondaga,7th-9th,188
2008,12,Cortland,4th-6th,65
2011,12,Tompkins,1st-3rd,693
2009,12,Orange,4th-6th,1323
2012,12,Montgomery,None,10
2010,12,Orange,Total,4999
2008,12,New York City,7th-9th,7508
2011,12,Ulster,PNC Start Unk,69
2011,12,Hamilton,PNC Start Unk,0
2009,12,Allegany,1st-3rd,402
2011,12,Kings,7th-9th,2242
2012,12,Orange,PNC Unknown,120
2010,12,Rensselaer,None,35
2009,12,Oswego,1st-3rd,1043
2011,12,Queens,PNC Start Unk,158
2011,12,Chemung,4th-6th,145
2009,12,Columbia,None,9
2008,12,New York City,PNC Start Unk,2801
2012,12,Wyoming,None,0
2011,12,Erie,4th-6th,1862
2008,12,Lewis,None,2
2012,12,Wayne,PNC Start Unk,1
2009,12,New York City,Total,121745
2010,12,Rensselaer,PNC Start Unk,82
2010,12,New York City,PNC Unknown,1453
2010,12,Essex,Total,337
2010,12,Albany,1st-3rd,2102
2012,12,Oneida,1st-3rd,1899
2012,12,Westchester,None,38
2010,12,Nassau,1st-3rd,11408
2009,12,Cayuga,4th-6th,131
2011,12,Saratoga,4th-6th,388
2012,12,Ontario,Total,1045
2011,12,Greene,PNC Unknown,13
2008,12,Nassau,7th-9th,394
2011,12,Rest of State,PNC Start Unk,5896
2011,12,Jefferson,1st-3rd,1579
2009,12,Seneca,4th-6th,104
2011,12,Bronx,PNC Unknown,102
2008,12,Madison,PNC Start Unk,4
2010,12,Wayne,PNC Unknown,24
2009,12,Dutchess,Total,2917
2011,12,Tompkins,None,6
2012,12,Albany,4th-6th,572
2010,12,Bronx,Total,22386
2012,12,Livingston,PNC Start Unk,0
2009,12,Warren,PNC Start Unk,25
2012,12,Wyoming,Total,376
2009,12,Saratoga,7th-9th,69
2009,12,St Lawrence,PNC Start Unk,20
2008,12,Monroe,4th-6th,1526
2012,12,Genesee,PNC Unknown,23
2011,12,Kings,4th-6th,9255
2008,12,Orleans,Total,418
2011,12,Livingston,PNC Start Unk,28
2012,12,Chenango,None,4
2009,12,Seneca,7th-9th,18
2011,12,Chemung,1st-3rd,819
2011,12,Bronx,1st-3rd,13151
2012,12,Erie,1st-3rd,6923
2010,12,Oswego,None,9
2010,12,Jefferson,PNC Unknown,11
2009,12,Genesee,None,3
2009,12,Putnam,None,4
2008,12,Broome,PNC Start Unk,9
2008,12,Oswego,PNC Unknown,4
2010,12,Clinton,7th-9th,12
2009,12,Franklin,PNC Start Unk,6
2011,12,Clinton,None,0
2012,12,Rockland,7th-9th,186
2008,12,Onondaga,PNC Start Unk,14
2009,12,Madison,7th-9th,38
2012,12,Genesee,PNC Start Unk,0
2009,12,Schenectady,PNC Unknown,49
2010,12,Seneca,1st-3rd,246
2009,12,Oneida,None,23
2012,12,Albany,None,33
2008,12,Schenectady,7th-9th,75
2008,12,Niagara,1st-3rd,1616
2012,12,Schenectady,None,10
2008,12,Suffolk,Total,17984
2009,12,Monroe,PNC Unknown,429
2012,12,Greene,1st-3rd,278
2008,12,Hamilton,None,0
2010,12,New York City,None,812
2008,12,Seneca,None,1
2009,12,Putnam,Total,894
2008,12,Cayuga,PNC Start Unk,12
2008,12,Nassau,None,58
2012,12,Erie,None,71
2008,12,Albany,None,30
2008,12,Hamilton,PNC Unknown,1
2012,12,New York State,PNC Start Unk,2151
2012,12,Livingston,7th-9th,11
2010,12,Wayne,7th-9th,30
2009,12,Steuben,Total,1118
2011,12,Saratoga,Total,2148
2009,12,St Lawrence,4th-6th,189
2011,12,Franklin,PNC Unknown,6
2008,12,Yates,1st-3rd,165
2010,12,Orleans,7th-9th,7
2012,12,Onondaga,7th-9th,135
2008,12,Orange,7th-9th,217
2011,12,Schenectady,None,17
2011,12,Nassau,Total,14079
2009,12,Albany,PNC Start Unk,122
2012,12,Tioga,1st-3rd,364
2011,12,Yates,7th-9th,24
2008,12,Oswego,1st-3rd,1032
2011,12,Chenango,PNC Unknown,3
2009,12,Rockland,4th-6th,1028
2009,12,Wayne,PNC Unknown,45
2008,12,Nassau,4th-6th,2268
2010,12,Ulster,1st-3rd,1146
2010,12,Bronx,1st-3rd,12979
2010,12,Oneida,Total,2633
2012,12,Herkimer,PNC Unknown,4
2010,12,Niagara,PNC Unknown,56
2012,12,Dutchess,7th-9th,53
2010,12,Warren,7th-9th,20
2010,12,Orange,4th-6th,1176
2010,12,Schoharie,PNC Start Unk,3
2009,12,Rockland,7th-9th,161
2008,12,Rockland,PNC Unknown,830
2009,12,Orange,1st-3rd,3043
2009,12,Chemung,Total,978
2008,12,Delaware,PNC Unknown,2
2009,12,Steuben,1st-3rd,816
2010,12,Rest of State,None,826
2010,12,Albany,4th-6th,518
2009,12,Herkimer,PNC Start Unk,7
2009,12,Washington,1st-3rd,369
2011,12,Columbia,7th-9th,19
2011,12,Schoharie,None,1
2011,12,Cortland,None,3
2011,12,Steuben,PNC Start Unk,83
2011,12,Clinton,PNC Start Unk,13
2010,12,Delaware,PNC Unknown,5
2009,12,Niagara,PNC Start Unk,40
2012,12,Richmond,None,19
2010,12,Steuben,PNC Start Unk,69
2009,12,Herkimer,7th-9th,21
2010,12,Herkimer,1st-3rd,496
2011,12,Orange,4th-6th,1121
2012,12,Columbia,1st-3rd,372
2008,12,Genesee,4th-6th,137
2009,12,Richmond,1st-3rd,4594
2010,12,Sullivan,4th-6th,197
2009,12,Tioga,7th-9th,8
2009,12,Ontario,PNC Start Unk,61
2010,12,Essex,None,1
2012,12,Hamilton,1st-3rd,22
2008,12,Rensselaer,4th-6th,291
2010,12,Onondaga,None,41
2009,12,Yates,7th-9th,18
2010,12,Yates,PNC Unknown,4
2012,12,Kings,Total,42546
2010,12,Washington,Total,604
2008,12,Cattaraugus,1st-3rd,665
2012,12,Oneida,4th-6th,585
2010,12,Chemung,7th-9th,20
2012,12,Richmond,Total,5287
2009,12,Tioga,PNC Unknown,2
2012,12,Sullivan,PNC Unknown,9
2011,12,Putnam,7th-9th,17
2010,12,New York City,PNC Start Unk,2066
2009,12,Wayne,7th-9th,32
2010,12,Tioga,Total,440
2011,12,Cattaraugus,PNC Start Unk,35
2012,12,Herkimer,PNC Start Unk,2
2009,12,Rockland,PNC Unknown,483
2011,12,Essex,PNC Unknown,1
2008,12,Albany,Total,3140
2012,12,Sullivan,1st-3rd,662
2008,12,Orleans,PNC Unknown,4
2012,12,Kings,1st-3rd,30735
2009,12,New York State,PNC Unknown,6883
2008,12,Rest of State,PNC Start Unk,6321
2012,12,Tompkins,None,7
2009,12,Putnam,PNC Unknown,7
2010,12,Jefferson,PNC Start Unk,46
2011,12,Essex,PNC Start Unk,10
2009,12,Rest of State,1st-3rd,86788
2008,12,Rest of State,7th-9th,4277
2009,12,Essex,1st-3rd,255
2010,12,Westchester,4th-6th,2059
2010,12,Onondaga,Total,5348
2012,12,Oswego,PNC Unknown,4
2009,12,Chemung,PNC Start Unk,36
2009,12,Rest of State,4th-6th,24045
2010,12,Schenectady,None,21
2009,12,Rensselaer,Total,1772
2011,12,Cortland,1st-3rd,356
2012,12,Richmond,7th-9th,132
2012,12,Greene,None,4
2008,12,Madison,4th-6th,95
2010,12,Washington,PNC Start Unk,24
2009,12,Hamilton,None,0
2009,12,Columbia,PNC Unknown,6
2011,12,Rockland,Total,4535
2009,12,Oneida,1st-3rd,1848
2012,12,Rensselaer,1st-3rd,1192
2010,12,Niagara,4th-6th,435
2009,12,Clinton,4th-6th,72
2008,12,Cattaraugus,PNC Start Unk,19
2008,12,Westchester,PNC Unknown,220
2012,12,Oswego,1st-3rd,1009
2011,12,New York City,7th-9th,7331
2012,12,Herkimer,7th-9th,29
2011,12,Yates,PNC Unknown,1
2010,12,Yates,1st-3rd,169
2012,12,Montgomery,Total,561
2009,12,Cortland,4th-6th,85
2011,12,Suffolk,None,80
2008,12,St Lawrence,PNC Start Unk,26
2009,12,Suffolk,7th-9th,636
2008,12,Rensselaer,Total,1723
2008,12,Seneca,Total,381
2012,12,Hamilton,PNC Start Unk,0
2012,12,Tioga,PNC Start Unk,3
2009,12,Delaware,None,3
2012,12,Rockland,None,16
2008,12,Putnam,1st-3rd,746
2008,12,Rockland,Total,4956
2009,12,Cattaraugus,None,8
2010,12,Otsego,None,3
2012,12,Albany,1st-3rd,2216
2008,12,Schuyler,7th-9th,2
2011,12,Hamilton,None,1
2012,12,Genesee,1st-3rd,443
2009,12,Kings,None,288
2012,12,Albany,PNC Unknown,179
2009,12,Kings,1st-3rd,27474
2008,12,Otsego,1st-3rd,454
2010,12,Jefferson,1st-3rd,1379
2010,12,New York City,Total,120003
2012,12,Dutchess,PNC Unknown,23
2010,12,Livingston,Total,570
2010,12,Madison,PNC Start Unk,5
2008,12,Tompkins,Total,886
2009,12,Wyoming,PNC Start Unk,12
2009,12,Richmond,4th-6th,797
2009,12,Seneca,None,2
2009,12,Bronx,4th-6th,5976
2010,12,Chenango,PNC Unknown,0
2008,12,New York,1st-3rd,14581
2010,12,Schenectady,4th-6th,262
2008,12,Rockland,None,12
2008,12,Columbia,4th-6th,94
2011,12,Rest of State,None,788
2010,12,Montgomery,Total,587
2010,12,Nassau,PNC Unknown,46
2010,12,Orange,PNC Start Unk,234
2011,12,Rensselaer,None,41
2010,12,Rockland,None,11
2011,12,Ontario,7th-9th,21
2012,12,Rest of State,PNC Start Unk,1616
2009,12,Otsego,7th-9th,12
2009,12,Clinton,PNC Start Unk,10
2009,12,New York City,None,963
2009,12,Greene,PNC Start Unk,9
2012,12,Erie,7th-9th,386
2012,12,Kings,PNC Unknown,265
2010,12,New York City,7th-9th,7655
2011,12,Queens,1st-3rd,21130
2009,12,New York State,Total,246592
2012,12,Washington,7th-9th,28
2008,12,Chemung,1st-3rd,760
2011,12,Queens,PNC Unknown,254
2008,12,Wayne,7th-9th,43
2009,12,Saratoga,4th-6th,324
2011,12,Chemung,PNC Unknown,4
2008,12,Richmond,PNC Unknown,113
2010,12,Steuben,4th-6th,181
2012,12,Lewis,Total,342
2012,12,St Lawrence,PNC Unknown,55
2011,12,Rockland,PNC Unknown,237
2009,12,Otsego,Total,484
2012,12,Rockland,Total,4593
2011,12,Livingston,PNC Unknown,20
2011,12,Cortland,PNC Unknown,0
2011,12,Saratoga,PNC Start Unk,88
2011,12,Lewis,PNC Unknown,13
2009,12,Hamilton,7th-9th,2
2008,12,Genesee,None,2
2009,12,Fulton,1st-3rd,407
2008,12,Seneca,4th-6th,100
2010,12,Albany,PNC Start Unk,160
2010,12,Ontario,None,2
2008,12,Jefferson,7th-9th,62
2008,12,Bronx,Total,23011
2012,12,Ulster,1st-3rd,1166
2009,12,Washington,7th-9th,23
2008,12,New York City,4th-6th,25616
2012,12,Fulton,7th-9th,19
2008,12,Westchester,None,60
2010,12,Chemung,Total,1001
2010,12,Monroe,7th-9th,228
2008,12,Franklin,PNC Start Unk,14
2008,12,Wyoming,7th-9th,12
2010,12,Niagara,1st-3rd,1562
2008,12,Franklin,Total,533
2012,12,Montgomery,7th-9th,66
2008,12,Tompkins,PNC Start Unk,41
2012,12,Columbia,4th-6th,108
2012,12,New York,Total,19210
2008,12,Essex,7th-9th,8
2009,12,Tioga,Total,429
2009,12,Richmond,PNC Unknown,26
2011,12,Broome,PNC Start Unk,21
2011,12,Steuben,4th-6th,166
2008,12,Rockland,PNC Start Unk,783
2011,12,Sullivan,1st-3rd,541
2012,12,Schoharie,1st-3rd,201
2011,12,Tioga,PNC Unknown,0
2012,12,Westchester,4th-6th,1869
2012,12,Clinton,PNC Start Unk,4
2010,12,Cattaraugus,None,7
2012,12,Clinton,PNC Unknown,0
2010,12,Fulton,4th-6th,79
2011,12,Bronx,PNC Start Unk,168
2008,12,Otsego,4th-6th,70
2011,12,Monroe,None,25
2010,12,New York State,Total,242914
2012,12,Essex,PNC Unknown,1
2010,12,Columbia,None,6
2008,12,Herkimer,PNC Unknown,3
2009,12,Oneida,4th-6th,636
2010,12,Onondaga,4th-6th,1044
2009,12,Schoharie,1st-3rd,215
2010,12,New York,4th-6th,3640
2012,12,Hamilton,PNC Unknown,1
2010,12,St Lawrence,PNC Start Unk,16
2009,12,Westchester,PNC Unknown,178
2009,12,Westchester,PNC Start Unk,1353
2010,12,Chautauqua,Total,1372
2011,12,Warren,None,2
2008,12,New York City,1st-3rd,79016
2010,12,Sullivan,PNC Unknown,4
2011,12,Onondaga,Total,5416
2012,12,Chautauqua,PNC Unknown,46
2011,12,Albany,PNC Start Unk,166
2008,12,Greene,1st-3rd,308
2008,12,New York,PNC Start Unk,509
2010,12,Onondaga,PNC Unknown,5
2009,12,Orleans,1st-3rd,318
2009,12,Oneida,Total,2633
2011,12,Cayuga,1st-3rd,650
2008,12,Orange,PNC Start Unk,382
2010,12,Montgomery,PNC Unknown,7
2012,12,Saratoga,7th-9th,73
2009,12,Nassau,4th-6th,2088
2008,12,Washington,PNC Unknown,13
2008,12,Westchester,PNC Start Unk,1308
2009,12,Lewis,1st-3rd,252
2009,12,Steuben,7th-9th,58
2012,12,Franklin,PNC Start Unk,6
2012,12,Saratoga,PNC Start Unk,10
2008,12,Suffolk,PNC Start Unk,581
2010,12,Orleans,4th-6th,79
2011,12,Warren,Total,601
2010,12,Clinton,1st-3rd,743
2012,12,Allegany,None,3
2012,12,Delaware,PNC Start Unk,1
2008,12,Broome,4th-6th,411
2011,12,Oswego,None,18
2011,12,Columbia,Total,544
2009,12,Ontario,None,8
2008,12,Tioga,4th-6th,88
2010,12,Schuyler,PNC Start Unk,3
2010,12,New York,Total,19731
2010,12,Tioga,PNC Start Unk,72
2008,12,Washington,7th-9th,32
2010,12,Erie,4th-6th,2069
2008,12,Greene,7th-9th,13
2011,12,New York State,PNC Start Unk,6783
2008,12,Wayne,1st-3rd,720
2011,12,Herkimer,None,2
2012,12,Schoharie,Total,262
2011,12,Wayne,PNC Start Unk,85
2008,12,Rensselaer,7th-9th,44
2011,12,Steuben,None,3
2008,12,New York State,4th-6th,50224
2012,12,Bronx,1st-3rd,12825
2009,12,Rensselaer,4th-6th,293
2011,12,Oswego,PNC Start Unk,0
2011,12,New York,None,85
2009,12,Tioga,None,3
2012,12,Tompkins,7th-9th,43
2009,12,Lewis,PNC Start Unk,21
2010,12,Putnam,1st-3rd,711
2008,12,Genesee,PNC Start Unk,49
2012,12,Saratoga,PNC Unknown,43
2008,12,Rensselaer,None,21
2009,12,Richmond,Total,5729
2010,12,Essex,1st-3rd,244
2008,12,Greene,None,1
2008,12,Franklin,7th-9th,24
2010,12,New York City,4th-6th,26064
2009,12,New York State,PNC Start Unk,11192
2009,12,Ontario,Total,1051
2008,12,Allegany,Total,519
2008,12,Queens,None,443
2009,12,Wyoming,Total,418
2009,12,Cattaraugus,PNC Unknown,109
2009,12,Nassau,None,48
2010,12,Richmond,Total,5604
2008,12,Albany,1st-3rd,2159
2010,12,Montgomery,4th-6th,99
2010,12,Rockland,PNC Start Unk,517
2010,12,Livingston,7th-9th,14
2010,12,Nassau,4th-6th,2068
2010,12,Chenango,PNC Start Unk,4
2011,12,Nassau,PNC Unknown,45
2010,12,Chenango,4th-6th,66
2012,12,Greene,7th-9th,16
2008,12,Schoharie,None,2
2011,12,Albany,7th-9th,79
2011,12,Jefferson,PNC Start Unk,39
2008,12,Bronx,PNC Unknown,559
2012,12,Fulton,1st-3rd,409
2009,12,Hamilton,PNC Start Unk,1
2009,12,Bronx,1st-3rd,12563
2011,12,Saratoga,PNC Unknown,46
2011,12,Schoharie,4th-6th,30
2009,12,Sullivan,None,4
2009,12,Montgomery,4th-6th,104
2011,12,Tompkins,4th-6th,147
2008,12,Essex,None,1
2010,12,Rensselaer,1st-3rd,1200
2009,12,Orleans,4th-6th,80
2012,12,Warren,Total,582
2008,12,Putnam,PNC Unknown,9
2009,12,Delaware,4th-6th,84
2009,12,Cortland,1st-3rd,396
2012,12,Onondaga,PNC Unknown,1
2010,12,Washington,4th-6th,185
2011,12,Cayuga,PNC Start Unk,11
2008,12,Lewis,7th-9th,6
2012,12,Hamilton,4th-6th,9
2010,12,Livingston,1st-3rd,436
2009,12,Delaware,1st-3rd,346
2010,12,Schuyler,PNC Unknown,0
2009,12,Livingston,PNC Start Unk,20
2008,12,Tompkins,4th-6th,131
2012,12,Onondaga,PNC Start Unk,0
2012,12,Bronx,PNC Start Unk,96
2008,12,Saratoga,7th-9th,61
2011,12,Chemung,None,2
2010,12,Washington,1st-3rd,376
2009,12,Jefferson,PNC Start Unk,129
2010,12,Rest of State,4th-6th,22558
2012,12,Rest of State,Total,120413
2011,12,Washington,Total,655
2011,12,Wyoming,PNC Unknown,6
2008,12,Greene,4th-6th,86
2012,12,Allegany,Total,471
2010,12,Madison,4th-6th,94
2009,12,Cayuga,1st-3rd,644
2010,12,Dutchess,1st-3rd,2219
2010,12,Orleans,Total,433
2009,12,Madison,Total,680
2010,12,Kings,4th-6th,9069
2012,12,Bronx,7th-9th,2125
2008,12,Wyoming,Total,395
2009,12,New York City,PNC Start Unk,5795
2010,12,Cayuga,Total,820
2008,12,Steuben,Total,1036
2011,12,Chautauqua,1st-3rd,934
2010,12,Fulton,None,4
2010,12,Wayne,None,8
2011,12,Cayuga,Total,803
2008,12,Dutchess,1st-3rd,2122
2011,12,Cortland,PNC Start Unk,48
2008,12,Wyoming,4th-6th,65
2008,12,Columbia,7th-9th,26
2008,12,Warren,7th-9th,26
2012,12,Genesee,None,0
2010,12,Broome,1st-3rd,1620
2012,12,Orange,Total,4724
2009,12,Queens,PNC Unknown,444
2009,12,Sullivan,PNC Unknown,8
2012,12,Yates,PNC Unknown,3
2008,12,Putnam,4th-6th,139
2010,12,Queens,4th-6th,6612
2012,12,Lewis,PNC Start Unk,1
2009,12,Erie,None,63
2008,12,Washington,PNC Start Unk,37
2008,12,Saratoga,Total,2300
2012,12,Monroe,PNC Unknown,621
2010,12,Franklin,None,1
2012,12,Broome,PNC Start Unk,6
2010,12,Sullivan,None,8
2010,12,Kings,None,229
2010,12,Chemung,1st-3rd,806
2009,12,Allegany,Total,521
2009,12,Saratoga,Total,2222
2011,12,Madison,PNC Unknown,1
2012,12,Chemung,PNC Unknown,4
2008,12,Franklin,None,3
2009,12,Warren,None,1
2008,12,Madison,PNC Unknown,1
2009,12,Fulton,PNC Start Unk,35
2011,12,Chautauqua,PNC Start Unk,38
2010,12,Broome,PNC Unknown,3
2011,12,Jefferson,4th-6th,442
2009,12,Rockland,None,11
2009,12,New York City,7th-9th,6729
2010,12,Nassau,Total,14200
2012,12,Ontario,PNC Unknown,48
2011,12,Montgomery,PNC Start Unk,53
2009,12,Orleans,PNC Start Unk,19
2009,12,Queens,None,289
2012,12,Rensselaer,None,12
2012,12,Rest of State,None,664
2008,12,Ulster,4th-6th,321
2009,12,Albany,4th-6th,572
2009,12,Wyoming,7th-9th,11
2009,12,Broome,7th-9th,77
2012,12,New York City,PNC Start Unk,535
2009,12,Cortland,PNC Start Unk,60
2010,12,Cortland,Total,455
2011,12,Yates,4th-6th,106
2009,12,Livingston,7th-9th,22
2011,12,Ulster,None,11
2010,12,Schenectady,PNC Unknown,163
2012,12,Madison,4th-6th,107
2010,12,Otsego,4th-6th,59
2011,12,Delaware,1st-3rd,307
2008,12,Steuben,PNC Unknown,6
2012,12,Livingston,PNC Unknown,34
2008,12,Rensselaer,1st-3rd,1194
2009,12,Rensselaer,1st-3rd,1244
2011,12,Rensselaer,PNC Unknown,39
2008,12,Tompkins,1st-3rd,679
2009,12,Lewis,4th-6th,54
2009,12,Sullivan,PNC Start Unk,40
2012,12,Putnam,PNC Unknown,5
2008,12,New York State,PNC Unknown,9979
2011,12,Dutchess,PNC Start Unk,180
2011,12,Nassau,PNC Start Unk,166
2009,12,Putnam,1st-3rd,703
2010,12,New York,1st-3rd,14551
2010,12,Queens,PNC Start Unk,383
2010,12,Tompkins,Total,831
2008,12,Ontario,7th-9th,37
2011,12,Richmond,Total,5544
2010,12,New York State,None,1638
2010,12,Rensselaer,7th-9th,58
2010,12,Wyoming,4th-6th,59
2012,12,Hamilton,7th-9th,3
2010,12,Suffolk,7th-9th,618
2011,12,Richmond,4th-6th,749
2009,12,New York,Total,20167
2008,12,Montgomery,None,5
2011,12,Putnam,4th-6th,150
2012,12,Cayuga,PNC Start Unk,0
2009,12,Tompkins,PNC Start Unk,42
2008,12,Cortland,PNC Start Unk,60
2011,12,Delaware,PNC Unknown,0
2008,12,Otsego,PNC Start Unk,5
2008,12,Niagara,PNC Start Unk,43
2008,12,Lewis,4th-6th,70
2012,12,Nassau,Total,13994
2008,12,Livingston,4th-6th,119
2008,12,Erie,None,60
2010,12,Wyoming,None,3
2011,12,Delaware,None,1
2011,12,Seneca,7th-9th,27
2009,12,Herkimer,None,4
2008,12,Essex,PNC Unknown,1
2012,12,Ulster,PNC Unknown,22
2012,12,Warren,7th-9th,21
2010,12,Columbia,PNC Start Unk,49
2008,12,Niagara,Total,2263
2009,12,Allegany,7th-9th,15
2008,12,Ulster,None,10
2012,12,Suffolk,1st-3rd,11827
2010,12,Ontario,1st-3rd,760
2008,12,Warren,PNC Unknown,11
2010,12,Oneida,7th-9th,122
2011,12,Allegany,PNC Unknown,7
2011,12,Montgomery,PNC Unknown,15
2008,12,Onondaga,None,41
2012,12,Seneca,1st-3rd,232
2009,12,Schoharie,4th-6th,45
2012,12,Cattaraugus,PNC Start Unk,6
2009,12,Cayuga,PNC Unknown,5
2009,12,Cortland,7th-9th,7
2008,12,Washington,Total,662
2012,12,Madison,None,3
2011,12,Herkimer,PNC Unknown,4
2012,12,Nassau,7th-9th,384
2012,12,Erie,PNC Start Unk,10
2010,12,Onondaga,PNC Start Unk,20
2009,12,Herkimer,PNC Unknown,1
2012,12,Schoharie,PNC Unknown,6
2010,12,Columbia,1st-3rd,357
2009,12,Erie,1st-3rd,6715
2008,12,Putnam,7th-9th,19
2009,12,Rest of State,None,802
2009,12,Cattaraugus,PNC Start Unk,20
2009,12,Jefferson,Total,1995
2012,12,Franklin,None,3
2011,12,Otsego,Total,535
2009,12,Schuyler,Total,158
2012,12,Rest of State,7th-9th,4116
2008,12,Schenectady,None,19
2008,12,Ontario,Total,1111
2011,12,Cattaraugus,7th-9th,40
2011,12,Lewis,PNC Start Unk,6
2009,12,Madison,1st-3rd,528
2010,12,Genesee,Total,649
2010,12,Columbia,7th-9th,32
2008,12,Sullivan,7th-9th,47
2012,12,Sullivan,Total,949
2010,12,Erie,Total,9757
2012,12,Onondaga,Total,5317
2009,12,Seneca,Total,370
2010,12,Essex,PNC Start Unk,5
2010,12,Cattaraugus,7th-9th,29
2012,12,Delaware,Total,437
2009,12,Schuyler,1st-3rd,121
2011,12,Rensselaer,Total,1730
2011,12,Suffolk,4th-6th,3123
2012,12,New York State,7th-9th,11439
2010,12,Seneca,Total,396
2012,12,Oswego,7th-9th,41
2009,12,Bronx,PNC Unknown,861
2009,12,Rensselaer,7th-9th,55
2008,12,Nassau,PNC Start Unk,283
2011,12,Otsego,None,4
2010,12,Putnam,PNC Start Unk,63
2010,12,Otsego,PNC Start Unk,2
2008,12,Schuyler,1st-3rd,150
2011,12,Chautauqua,None,12
2012,12,Tompkins,1st-3rd,659
2009,12,Yates,PNC Unknown,3
2012,12,Yates,None,0
2010,12,Yates,PNC Start Unk,6
2012,12,Madison,PNC Start Unk,1
2011,12,Schoharie,1st-3rd,239
2011,12,Bronx,Total,21694
2011,12,Franklin,PNC Start Unk,36
2009,12,Wayne,Total,1065
2009,12,Broome,None,11
2012,12,Richmond,4th-6th,659
2011,12,Fulton,None,5
2008,12,Rockland,4th-6th,998
2010,12,Cortland,PNC Unknown,4
2011,12,Allegany,7th-9th,30
2009,12,Cortland,Total,556
2009,12,New York,1st-3rd,14739
2008,12,Oneida,7th-9th,119
2008,12,Hamilton,PNC Start Unk,0
2012,12,Schuyler,None,0
2012,12,Jefferson,7th-9th,49
2012,12,Kings,7th-9th,2251
2012,12,Putnam,None,4
2011,12,Chenango,Total,525
2008,12,Jefferson,PNC Start Unk,177
2012,12,Clinton,None,2
2010,12,Chautauqua,PNC Start Unk,35
2012,12,Westchester,PNC Start Unk,1095
2011,12,Monroe,7th-9th,209
2008,12,New York City,PNC Unknown,4994
2010,12,Herkimer,Total,635
2012,12,Rensselaer,PNC Start Unk,4
2011,12,Livingston,1st-3rd,408
2008,12,Fulton,None,3
2011,12,Oswego,4th-6th,228
2008,12,Jefferson,4th-6th,526
2009,12,Dutchess,PNC Start Unk,281
2008,12,Orleans,None,3
2010,12,Oswego,PNC Unknown,9
2011,12,Monroe,1st-3rd,5664
2012,12,Columbia,7th-9th,22
2010,12,Westchester,None,47
2008,12,Erie,Total,9680
2012,12,Cattaraugus,1st-3rd,552
2010,12,Montgomery,7th-9th,50
2012,12,Franklin,7th-9th,24
2008,12,Greene,PNC Unknown,16
2008,12,Schenectady,PNC Start Unk,54
2009,12,Queens,PNC Start Unk,817
2011,12,Kings,PNC Start Unk,316
2008,12,Allegany,PNC Start Unk,30
2012,12,New York City,4th-6th,25517
2008,12,Warren,Total,658
2012,12,Niagara,Total,2133
2012,12,Steuben,4th-6th,256
2008,12,Broome,7th-9th,63
2012,12,Essex,4th-6th,89
2010,12,Chautauqua,7th-9th,79
2011,12,Fulton,Total,584
2010,12,Franklin,1st-3rd,330
2008,12,Chenango,1st-3rd,441
2009,12,Livingston,PNC Unknown,12
2009,12,Cattaraugus,Total,978
2011,12,Washington,4th-6th,213
2008,12,Westchester,4th-6th,2327
2012,12,Monroe,7th-9th,254
2011,12,New York State,Total,239736
2012,12,Ontario,4th-6th,152
2009,12,Cattaraugus,1st-3rd,643
2008,12,Richmond,1st-3rd,4417
2012,12,Chautauqua,None,13
